number,house_id,datetime,energy_import
1,53,2020-08-01 00:00:00,0.3470388655007492
2,53,2020-08-01 01:00:00,0.403496586527395
3,53,2020-08-01 02:00:00,0.365591989353793
4,53,2020-08-01 03:00:00,0.37114678769422643
5,53,2020-08-01 04:00:00,0.38897520304976974
6,53,2020-08-01 05:00:00,0.3367664375522702
7,53,2020-08-01 06:00:00,0.5328749847802631
8,53,2020-08-01 07:00:00,0.841
9,53,2020-08-01 08:00:00,0.5110327993891532
10,53,2020-08-01 09:00:00,0.42796585470194315
11,53,2020-08-01 10:00:00,0.2862898345305788
12,53,2020-08-01 11:00:00,0.14219934753213176
13,53,2020-08-01 12:00:00,0.14399136046215194
14,53,2020-08-01 13:00:00,0.36242607371436736
15,53,2020-08-01 14:00:00,0.8722035295094301
16,53,2020-08-01 15:00:00,1.2649603121910262
17,53,2020-08-01 16:00:00,2.569
18,53,2020-08-01 17:00:00,1.954
19,53,2020-08-01 18:00:00,0.4537906826479064
20,53,2020-08-01 19:00:00,1.2510615098805764
21,53,2020-08-01 20:00:00,2.546952011728746
22,53,2020-08-01 21:00:00,2.6802148746970653
23,53,2020-08-01 22:00:00,1.1726383628862722
24,53,2020-08-01 23:00:00,0.9258124390679522
25,53,2020-08-02 00:00:00,0.6194919974823951
26,53,2020-08-02 01:00:00,0.5667942644363113
27,53,2020-08-02 02:00:00,0.5372004225200671
28,53,2020-08-02 03:00:00,0.5472564859132549
29,53,2020-08-02 04:00:00,0.46584077955600156
30,53,2020-08-02 05:00:00,0.5641296203318392
31,53,2020-08-02 06:00:00,0.6643896263514784
32,53,2020-08-02 07:00:00,0.40235616854596085
33,53,2020-08-02 08:00:00,0.07007264783478834
34,53,2020-08-02 09:00:00,0.009406667978950269
35,53,2020-08-02 10:00:00,0.02629023972405633
36,53,2020-08-02 11:00:00,0.13946960067936176
37,53,2020-08-02 12:00:00,0.17226461097697449
38,53,2020-08-02 13:00:00,0.05116712151484376
39,53,2020-08-02 14:00:00,0.0044078594320166664
40,53,2020-08-02 15:00:00,0.5994764268304823
41,53,2020-08-02 16:00:00,0.0170306294455784
42,53,2020-08-02 17:00:00,0.17878061531028
43,53,2020-08-02 18:00:00,0.7877480092318544
44,53,2020-08-02 19:00:00,2.388602830096786
45,53,2020-08-02 20:00:00,1.9461412814942696
46,53,2020-08-02 21:00:00,2.4624116320498626
47,53,2020-08-02 22:00:00,1.1757769741852522
48,53,2020-08-02 23:00:00,1.0712602977534997
49,53,2020-08-03 00:00:00,1.0426792773925948
50,53,2020-08-03 01:00:00,0.919
51,53,2020-08-03 02:00:00,0.8973216663815688
52,53,2020-08-03 03:00:00,0.4746726243711043
53,53,2020-08-03 04:00:00,0.470092214768398
54,53,2020-08-03 05:00:00,0.3464538544483645
55,53,2020-08-03 06:00:00,0.630392096861918
56,53,2020-08-03 07:00:00,1.569438841407165
57,53,2020-08-03 08:00:00,0.950552616492524
58,53,2020-08-03 09:00:00,0.010623005394286551
59,53,2020-08-03 10:00:00,0.021467672344925803
60,53,2020-08-03 11:00:00,0.11102315399050532
61,53,2020-08-03 12:00:00,1.0377724667462909
62,53,2020-08-03 13:00:00,0.9375840705145545
63,53,2020-08-03 14:00:00,0.016960985333006807
64,53,2020-08-03 15:00:00,0.10345891709930205
65,53,2020-08-03 16:00:00,0.07221636893855993
66,53,2020-08-03 17:00:00,0.20625751803423628
67,53,2020-08-03 18:00:00,0.9586417223849223
68,53,2020-08-03 19:00:00,1.4576252121065096
69,53,2020-08-03 20:00:00,1.8607100113720483
70,53,2020-08-03 21:00:00,1.547615912654854
71,53,2020-08-03 22:00:00,1.2145674837905935
72,53,2020-08-03 23:00:00,0.96614992733172
73,53,2020-08-04 00:00:00,0.4455955846373969
74,53,2020-08-04 01:00:00,0.079
75,53,2020-08-04 02:00:00,0.7578205604619194
76,53,2020-08-04 03:00:00,0.4328403660227232
77,53,2020-08-04 04:00:00,0.3918911046396082
78,53,2020-08-04 05:00:00,0.4219199366344674
79,53,2020-08-04 06:00:00,0.5439057587251043
80,53,2020-08-04 07:00:00,0.730572298666846
81,53,2020-08-04 08:00:00,0.9120053473809361
82,53,2020-08-04 09:00:00,0.052204114943046075
83,53,2020-08-04 10:00:00,0.05809793900713117
84,53,2020-08-04 11:00:00,0.013855498745730482
85,53,2020-08-04 12:00:00,0.0564430140804445
86,53,2020-08-04 13:00:00,0.03980937885023497
87,53,2020-08-04 14:00:00,0.057958553289059286
88,53,2020-08-04 15:00:00,0.12558665165169794
89,53,2020-08-04 16:00:00,0.026030036144924964
90,53,2020-08-04 17:00:00,0.13282351130677428
91,53,2020-08-04 18:00:00,2.036331145479906
92,53,2020-08-04 19:00:00,1.2390062969091002
93,53,2020-08-04 20:00:00,1.7396603969743014
94,53,2020-08-04 21:00:00,2.25183762720713
95,53,2020-08-04 22:00:00,1.7256038404129288
96,53,2020-08-04 23:00:00,1.3840502525031222
97,53,2020-08-05 00:00:00,0.38633939312331794
98,53,2020-08-05 01:00:00,0.3767679555959671
99,53,2020-08-05 02:00:00,0.44113986640635217
100,53,2020-08-05 03:00:00,0.4323987850157594
101,53,2020-08-05 04:00:00,0.4471188326433698
102,53,2020-08-05 05:00:00,0.3724533039591851
103,53,2020-08-05 06:00:00,0.5626156757896504
104,53,2020-08-05 07:00:00,0.36608079336776356
105,53,2020-08-05 08:00:00,0.2970597521423084
106,53,2020-08-05 09:00:00,0.010712913048763812
107,53,2020-08-05 10:00:00,0.04334302335273142
108,53,2020-08-05 11:00:00,0.04371259893917902
109,53,2020-08-05 12:00:00,0.6177077403654916
110,53,2020-08-05 13:00:00,0.008670105420401517
111,53,2020-08-05 14:00:00,0.1648134117020521
112,53,2020-08-05 15:00:00,0.3704942836628981
113,53,2020-08-05 16:00:00,0.4692869460581546
114,53,2020-08-05 17:00:00,0.1172201851300313
115,53,2020-08-05 18:00:00,1.818619051488362
116,53,2020-08-05 19:00:00,2.324633677202618
117,53,2020-08-05 20:00:00,2.0542569925088903
118,53,2020-08-05 21:00:00,2.2520877481466517
119,53,2020-08-05 22:00:00,1.7175148742726185
120,53,2020-08-05 23:00:00,1.3146232790408772
121,53,2020-08-06 00:00:00,0.4218277546540259
122,53,2020-08-06 01:00:00,0.079
123,53,2020-08-06 02:00:00,0.7238742748661628
124,53,2020-08-06 03:00:00,0.4097827335264386
125,53,2020-08-06 04:00:00,1.1
126,53,2020-08-06 05:00:00,0.40009119770195967
127,53,2020-08-06 06:00:00,0.6574022048164192
128,53,2020-08-06 07:00:00,1.4435035325246701
129,53,2020-08-06 08:00:00,0.4435418322479163
130,53,2020-08-06 09:00:00,0.011201616566624429
131,53,2020-08-06 10:00:00,0.15907799613250573
132,53,2020-08-06 11:00:00,0.005297217394254334
133,53,2020-08-06 12:00:00,0.25162834944308166
134,53,2020-08-06 13:00:00,0.10313450361659075
135,53,2020-08-06 14:00:00,0.26499063454048816
136,53,2020-08-06 15:00:00,0.03092967288838358
137,53,2020-08-06 16:00:00,0.22360465852097244
138,53,2020-08-06 17:00:00,0.6518385836430817
139,53,2020-08-06 18:00:00,3.52195741959365
140,53,2020-08-06 19:00:00,2.2078914956956264
141,53,2020-08-06 20:00:00,2.149981169735989
142,53,2020-08-06 21:00:00,1.7224919323868124
143,53,2020-08-06 22:00:00,0.8382338871211582
144,53,2020-08-06 23:00:00,0.6132372775009765
145,53,2020-08-07 00:00:00,0.43478804878816296
146,53,2020-08-07 01:00:00,0.5381340198256311
147,53,2020-08-07 02:00:00,0.4354893524232533
148,53,2020-08-07 03:00:00,0.4605271407834654
149,53,2020-08-07 04:00:00,0.4270797256777381
150,53,2020-08-07 05:00:00,0.4965347494206952
151,53,2020-08-07 06:00:00,0.8453634522886594
152,53,2020-08-07 07:00:00,1.409687006548861
153,53,2020-08-07 08:00:00,0.6955939805052688
154,53,2020-08-07 09:00:00,0.1949854940730654
155,53,2020-08-07 10:00:00,0.20834154834829668
156,53,2020-08-07 11:00:00,0.2501753268130113
157,53,2020-08-07 12:00:00,0.5462640869296828
158,53,2020-08-07 13:00:00,0.9199188632576751
159,53,2020-08-07 14:00:00,0.30818766739015846
160,53,2020-08-07 15:00:00,0.37169071133403675
161,53,2020-08-07 16:00:00,0.7056600449521605
162,53,2020-08-07 17:00:00,0.17934001445786066
163,53,2020-08-07 18:00:00,2.4322725800451788
164,53,2020-08-07 19:00:00,1.6303522097553407
165,53,2020-08-07 20:00:00,1.8246662887941645
166,53,2020-08-07 21:00:00,1.4417122445535686
167,53,2020-08-07 22:00:00,0.7324017348947115
168,53,2020-08-07 23:00:00,0.7531708611930062
169,53,2020-08-08 00:00:00,1.3470915709776303
170,53,2020-08-08 01:00:00,0.46507820360962265
171,53,2020-08-08 02:00:00,0.44299134303783433
172,53,2020-08-08 03:00:00,0.3541603322841917
173,53,2020-08-08 04:00:00,1.577
174,53,2020-08-08 05:00:00,0.667
175,53,2020-08-08 06:00:00,0.4162926648428065
176,53,2020-08-08 07:00:00,0.40426761587576804
177,53,2020-08-08 08:00:00,0.6140431264845757
178,53,2020-08-08 09:00:00,0.4328594874618726
179,53,2020-08-08 10:00:00,0.045539162062199975
180,53,2020-08-08 11:00:00,0.3227724228158561
181,53,2020-08-08 12:00:00,0.31704196148832126
182,53,2020-08-08 13:00:00,0.05140427922011684
183,53,2020-08-08 14:00:00,0.05027906597500145
184,53,2020-08-08 15:00:00,0.605710261411216
185,53,2020-08-08 16:00:00,0.03486254150200076
186,53,2020-08-08 17:00:00,0.8977044135548035
187,53,2020-08-08 18:00:00,1.103342445896411
188,53,2020-08-08 19:00:00,1.2541033511714335
189,53,2020-08-08 20:00:00,2.82697102575241
190,53,2020-08-08 21:00:00,3.726
191,53,2020-08-08 22:00:00,1.27136353964995
192,53,2020-08-08 23:00:00,1.1386509423777433
193,53,2020-08-09 00:00:00,0.6191885230043529
194,53,2020-08-09 01:00:00,0.5679836490591925
195,53,2020-08-09 02:00:00,0.5373077215504266
196,53,2020-08-09 03:00:00,0.5201233065423357
197,53,2020-08-09 04:00:00,0.48354369223483457
198,53,2020-08-09 05:00:00,0.5221068660673857
199,53,2020-08-09 06:00:00,0.7112053173277392
200,53,2020-08-09 07:00:00,0.40295958193972364
201,53,2020-08-09 08:00:00,0.06843764151892985
202,53,2020-08-09 09:00:00,0.030300742982363734
203,53,2020-08-09 10:00:00,0.024757339407539915
204,53,2020-08-09 11:00:00,0.03056423636462214
205,53,2020-08-09 12:00:00,0.05890993101487647
206,53,2020-08-09 13:00:00,2.907
207,53,2020-08-09 14:00:00,5.116
208,53,2020-08-09 15:00:00,3.896
209,53,2020-08-09 16:00:00,0.7498175691440293
210,53,2020-08-09 17:00:00,0.17003230746987927
211,53,2020-08-09 18:00:00,1.3880369552571938
212,53,2020-08-09 19:00:00,1.2490160569793867
213,53,2020-08-09 20:00:00,3.0802016807729977
214,53,2020-08-09 21:00:00,2.4628706321918448
215,53,2020-08-09 22:00:00,1.2667740240544472
216,53,2020-08-09 23:00:00,1.0705210412604238
217,53,2020-08-10 00:00:00,0.3727802349555098
218,53,2020-08-10 01:00:00,0.5390962229412942
219,53,2020-08-10 02:00:00,0.49276402507753964
220,53,2020-08-10 03:00:00,0.433017674196403
221,53,2020-08-10 04:00:00,1.42
222,53,2020-08-10 05:00:00,0.584
223,53,2020-08-10 06:00:00,0.6142334757348842
224,53,2020-08-10 07:00:00,1.1467611987941706
225,53,2020-08-10 08:00:00,1.6826461039922271
226,53,2020-08-10 09:00:00,0.6339469063356598
227,53,2020-08-10 10:00:00,0.3650157208294665
228,53,2020-08-10 11:00:00,0.3578396466350309
229,53,2020-08-10 12:00:00,2.0987019693382365
230,53,2020-08-10 13:00:00,0.7191217635107499
231,53,2020-08-10 14:00:00,0.008658618877931724
232,53,2020-08-10 15:00:00,0.005389346479323992
233,53,2020-08-10 16:00:00,0.11626531704034865
234,53,2020-08-10 17:00:00,0.30565244906056066
235,53,2020-08-10 18:00:00,1.2016933442436053
236,53,2020-08-10 19:00:00,2.205597786909043
237,53,2020-08-10 20:00:00,1.80850399288354
238,53,2020-08-10 21:00:00,1.2098342602931076
239,53,2020-08-10 22:00:00,0.7259364813205549
240,53,2020-08-10 23:00:00,0.5168707526998808
241,53,2020-08-11 00:00:00,0.5400771338339039
242,53,2020-08-11 01:00:00,0.43949978764597497
243,53,2020-08-11 02:00:00,0.761401847068665
244,53,2020-08-11 03:00:00,0.4183098762691682
245,53,2020-08-11 04:00:00,0.4716679066065105
246,53,2020-08-11 05:00:00,0.4293002895145922
247,53,2020-08-11 06:00:00,0.5567926094044918
248,53,2020-08-11 07:00:00,0.6029081709736214
249,53,2020-08-11 08:00:00,1.1592311902263543
250,53,2020-08-11 09:00:00,0.39285222488936783
251,53,2020-08-11 10:00:00,0.44235883434543616
252,53,2020-08-11 11:00:00,0.5937647514514688
253,53,2020-08-11 12:00:00,0.1751988112347849
254,53,2020-08-11 13:00:00,0.09382097324634577
255,53,2020-08-11 14:00:00,0.0062435035441239265
256,53,2020-08-11 15:00:00,0.7692555966574943
257,53,2020-08-11 16:00:00,0.03289312752452965
258,53,2020-08-11 17:00:00,0.18269857599672235
259,53,2020-08-11 18:00:00,2.0375672432696708
260,53,2020-08-11 19:00:00,1.641473088100868
261,53,2020-08-11 20:00:00,2.1644065088667337
262,53,2020-08-11 21:00:00,2.101568700208364
263,53,2020-08-11 22:00:00,1.859980396441724
264,53,2020-08-11 23:00:00,0.6612676777834797
265,53,2020-08-12 00:00:00,0.5404697676485654
266,53,2020-08-12 01:00:00,0.41624613455858545
267,53,2020-08-12 02:00:00,0.7640445028273178
268,53,2020-08-12 03:00:00,0.39724852013778633
269,53,2020-08-12 04:00:00,0.38528314449674367
270,53,2020-08-12 05:00:00,0.41358726365969817
271,53,2020-08-12 06:00:00,0.6557753892145406
272,53,2020-08-12 07:00:00,0.6229020033910927
273,53,2020-08-12 08:00:00,0.9592137094074253
274,53,2020-08-12 09:00:00,0.1979148614870698
275,53,2020-08-12 10:00:00,0.16204069507022478
276,53,2020-08-12 11:00:00,0.09625087424502549
277,53,2020-08-12 12:00:00,0.010208060933615587
278,53,2020-08-12 13:00:00,0.011262979290713564
279,53,2020-08-12 14:00:00,0.0684122503068233
280,53,2020-08-12 15:00:00,0.0053032791151597135
281,53,2020-08-12 16:00:00,0.03715243631745012
282,53,2020-08-12 17:00:00,0.07582011750373494
283,53,2020-08-12 18:00:00,1.030635094375077
284,53,2020-08-12 19:00:00,1.4623962994130477
285,53,2020-08-12 20:00:00,2.358109971137634
286,53,2020-08-12 21:00:00,1.7512196671478886
287,53,2020-08-12 22:00:00,1.8527343757447094
288,53,2020-08-12 23:00:00,1.2963186058586988
289,53,2020-08-13 00:00:00,0.4808799392006286
290,53,2020-08-13 01:00:00,0.4408705807810012
291,53,2020-08-13 02:00:00,0.44083797150986853
292,53,2020-08-13 03:00:00,0.4659624241593592
293,53,2020-08-13 04:00:00,0.4786835276532271
294,53,2020-08-13 05:00:00,0.36141424007631767
295,53,2020-08-13 06:00:00,0.5189088579527982
296,53,2020-08-13 07:00:00,0.9982706394763566
297,53,2020-08-13 08:00:00,1.7281595285806743
298,53,2020-08-13 09:00:00,0.3819170216173474
299,53,2020-08-13 10:00:00,0.10677533752663998
300,53,2020-08-13 11:00:00,0.018384996262392223
301,53,2020-08-13 12:00:00,0.323774143090249
302,53,2020-08-13 13:00:00,0.5518654629998285
303,53,2020-08-13 14:00:00,0.24368558108467767
304,53,2020-08-13 15:00:00,0.38325732812957986
305,53,2020-08-13 16:00:00,1.1978223068190466
306,53,2020-08-13 17:00:00,0.35034436494082993
307,53,2020-08-13 18:00:00,0.9374832585122377
308,53,2020-08-13 19:00:00,1.6623253754264227
309,53,2020-08-13 20:00:00,1.4476847410900766
310,53,2020-08-13 21:00:00,1.3714874368240708
311,53,2020-08-13 22:00:00,1.0690499358356687
312,53,2020-08-13 23:00:00,0.8527863404495709
313,53,2020-08-14 00:00:00,1.0483888566726731
314,53,2020-08-14 01:00:00,0.6363416843613456
315,53,2020-08-14 02:00:00,0.48691874873195296
316,53,2020-08-14 03:00:00,0.4602686167113232
317,53,2020-08-14 04:00:00,0.4546359387299991
318,53,2020-08-14 05:00:00,0.3963997875418951
319,53,2020-08-14 06:00:00,0.7435436962836481
320,53,2020-08-14 07:00:00,0.8584314328370939
321,53,2020-08-14 08:00:00,1.73532207471331
322,53,2020-08-14 09:00:00,0.4712942965685193
323,53,2020-08-14 10:00:00,0.4434956180743809
324,53,2020-08-14 11:00:00,0.35992793427984154
325,53,2020-08-14 12:00:00,0.33502815228432004
326,53,2020-08-14 13:00:00,0.7535675945041801
327,53,2020-08-14 14:00:00,0.017930627165129755
328,53,2020-08-14 15:00:00,0.044154724257207636
329,53,2020-08-14 16:00:00,0.10084089023870595
330,53,2020-08-14 17:00:00,2.415045347902182
331,53,2020-08-14 18:00:00,3.404394439042726
332,53,2020-08-14 19:00:00,2.5996415443880427
333,53,2020-08-14 20:00:00,2.1615011204764243
334,53,2020-08-14 21:00:00,1.6350958185492246
335,53,2020-08-14 22:00:00,1.4782735995084433
336,53,2020-08-14 23:00:00,0.8587977355174161
337,53,2020-08-15 00:00:00,0.7850679717971591
338,53,2020-08-15 01:00:00,0.49991245245308513
339,53,2020-08-15 02:00:00,0.3990903907395906
340,53,2020-08-15 03:00:00,0.3489356400506079
341,53,2020-08-15 04:00:00,0.38938085741809836
342,53,2020-08-15 05:00:00,0.3293697736192563
343,53,2020-08-15 06:00:00,0.37856213418291335
344,53,2020-08-15 07:00:00,0.43395931489506273
345,53,2020-08-15 08:00:00,0.25765252816013423
346,53,2020-08-15 09:00:00,0.8739251385271275
347,53,2020-08-15 10:00:00,0.401
348,53,2020-08-15 11:00:00,0.426
349,53,2020-08-15 12:00:00,0.3179451551745025
350,53,2020-08-15 13:00:00,0.011514121303495588
351,53,2020-08-15 14:00:00,0.7352834298222718
352,53,2020-08-15 15:00:00,1.0188773822029888
353,53,2020-08-15 16:00:00,0.551409729685767
354,53,2020-08-15 17:00:00,2.739
355,53,2020-08-15 18:00:00,4.6287371343835835
356,53,2020-08-15 19:00:00,2.3106630845735956
357,53,2020-08-15 20:00:00,1.8917939762684854
358,53,2020-08-15 21:00:00,1.543240469102891
359,53,2020-08-15 22:00:00,0.9264116624782835
360,53,2020-08-15 23:00:00,0.7121704715017996
361,53,2020-08-16 00:00:00,0.4613410129005436
362,53,2020-08-16 01:00:00,0.40020326890232033
363,53,2020-08-16 02:00:00,0.3646914500394473
364,53,2020-08-16 03:00:00,0.40142602450907006
365,53,2020-08-16 04:00:00,1.577
366,53,2020-08-16 05:00:00,0.667
367,53,2020-08-16 06:00:00,0.3767316009399122
368,53,2020-08-16 07:00:00,0.34686812556366947
369,53,2020-08-16 08:00:00,0.07071161319178414
370,53,2020-08-16 09:00:00,0.05073377479115779
371,53,2020-08-16 10:00:00,0.02925508114936174
372,53,2020-08-16 11:00:00,0.00429147591280646
